lsoa,rate_2014,rate_2015,rate_2016,rate_2017,rate_2018
E01015832,297.9176108864836,322.8616095504491,367.37939145729496,362.26387871825483,331.47622387988423
E01015833,291.69586843649813,301.1637409349819,324.8246680310643,327.65250238651646,335.1700528999812
E01015834,311.8825765245511,341.2544667263392,388.1904989145933,390.5980633615731,408.6136375303799
E01015835,316.32080279159607,343.1363180371919,383.1456442783773,385.81485953781674,400.245148382064
E01015836,296.34601451356895,317.82390053046123,350.1069486732349,359.32199776169693,374.0345236574217
E01015837,302.3378859866064,329.4205968270381,368.3938062963388,375.29428057893045,386.4031753474225
E01015838,281.7253099624476,299.05924064038857,336.40146533592656,343.33618259974867,356.42371368123656
E01015839,411.5670099424711,420.8324559163746,455.3464097367181,430.34734453447714,436.201370737018
E01015840,406.72437283754425,408.05911531062213,438.84150339102837,423.0857207231391,431.59465014578353
E01015841,391.48126395830167,396.6821996798586,427.83983292160127,431.95852825376215,432.1965010839833
E01015842,391.36390315921454,389.4535672088003,423.3432667441593,418.7874933323196,450.85025798705453
E01015843,429.6034836475222,440.8797311526024,479.0497424293817,438.7647032359017,444.2926737282933
E01015844,458.61146936275577,462.5542599670129,513.4220351914702,473.1964379439232,466.85086842829605
E01015845,237.85877839392475,248.55048692967907,284.41266268137383,274.3504063310623,272.15785472964154
E01015846,218.1946798088253,223.87128305058417,257.64702963617765,251.3026066557836,254.68522138612488
E01015847,230.3391908015363,242.54522124664035,278.08794723685,270.64709768103546,269.9993888461624
E01015848,237.3973839233872,245.78451545343268,279.2227315477356,267.9665846358941,269.45704893454837
E01015849,235.9302015357246,244.8023926973803,282.41064228626175,271.97840913294425,271.53054028048217
E01015850,219.18174390600714,228.7832388233948,262.62896637223014,256.38671962884376,261.567296513188
E01015851,359.37197562060214,395.5171539134405,443.5977863697907,423.1047492455453,379.2828461128215
E01015852,460.2717342077568,451.7905913004794,507.93827616539795,476.6325504103839,447.8641140696943
E01015853,386.3552870061423,418.9484161166756,455.4197582856441,437.49577770260936,410.03237215703155
E01015854,379.9648604763586,413.34981357089595,466.34996634434026,456.36857609569824,419.0460553152597
E01015855,347.91106337649524,380.35419940162103,434.7245194907882,421.7637353818156,380.47272689464563
E01015856,370.4223114635625,410.4958696792606,455.41400028919253,436.09290679349454,402.01267889370473
E01015857,302.7481855839359,349.8958148623809,364.60965880950636,305.28835474997805,299.8579492715819
E01015858,309.5122951381816,362.397697770392,374.7957172064973,315.24604105910083,308.46112110494346
E01015859,323.9703043279032,349.7153246572654,365.54254376692506,333.22463267759144,313.1002297369771
E01015860,323.22883966085914,349.48803673287557,380.26211932850646,360.62500552170394,335.17884921704996
E01015861,358.1207699729956,386.6626977647008,414.0454068962429,402.62429083145935,390.9882538746889
E01015862,341.15171017102114,395.55966333544194,437.8531978670178,449.0063794045955,380.48849607253413
E01015863,260.28297767606267,262.72445316980037,289.658919202399,292.179407226503,291.5853651497986
E01015864,298.5949250985828,311.3403920149582,328.73821625916145,330.48816586687286,335.2592276493669
E01015865,326.822292709723,343.0827587708705,348.16535200354406,337.6742646882515,308.2101007148186
E01015866,329.19100340606406,345.63364225989085,361.2719107151074,343.25719712514973,329.1487977361284
E01015867,348.7732685248454,359.4375057067694,362.94647905215436,347.14209796585726,314.4123921771932
E01015868,311.5283704788963,325.6240276705388,339.31060612047884,330.829039415336,305.28809960178376
E01015869,461.31124141895754,469.46524564630175,504.3988890329178,471.22074986607123,463.5955250251356
E01015870,429.54619301936253,442.5327511927909,466.3922713965111,433.48614290698526,432.9843653224543
E01015871,483.28747982886847,492.32841304722183,526.2681043322583,488.82226516330076,469.4191716429043
E01015872,410.62024884536663,420.8533618586832,440.36103755665096,404.7739979345175,408.5402994577919
E01015873,406.8101750468679,422.4502752161223,442.1603734347135,407.7989655617308,409.9800606626313
E01015874,424.06109896518916,455.7648845167422,506.1519822572351,466.8227316577874,468.9731280262447
E01015875,505.6365463509499,496.9683845162792,508.947136190024,489.90472567335905,457.9977589662479
E01015876,401.7503182366233,410.33037836772894,420.5054590060846,445.0325456054762,498.72362730726144
E01015877,407.86601869544705,416.0569756132412,425.9223823962871,451.13445993095723,507.23388803374024
E01015878,411.4255365813707,397.6759335965826,422.9644683274763,439.53094294719943,484.67014181995654
E01015879,401.94398458862946,388.7745698598047,407.9843526870043,434.8696231516616,474.94676110059714
E01015880,371.23200186914033,375.70960120620373,394.94030611775304,423.5421149632528,445.9765144916302
E01015881,393.09663306141226,400.062939133819,410.33268048427163,436.1881809198058,484.90906574859576
E01015882,409.83445027839673,404.49163946215134,424.91118084970236,445.5949136129871,487.13890122671444
E01015883,349.3516796014981,360.2441208092147,372.2989416729915,380.5976991730084,404.8932166730934
E01015884,384.6135508317102,394.0867066194187,396.2407737909883,377.1445657241736,382.6451420350431
E01015885,347.13187132814284,354.11721000791283,366.9877373395221,379.61326574677037,412.76281891388845
E01015886,454.6184506663247,448.73317476368965,466.23597256670524,439.0397179294517,424.7878237463826
E01015887,419.9920457470234,420.421595599323,431.3907039757769,409.07173569431825,405.0944620116903
E01015888,375.5270650933794,387.2751079982243,401.622363046907,383.4497206003733,395.09827076486744
E01015889,340.7674749958623,342.64807322687466,350.4289619283687,355.1179289892505,382.17916263296445
E01015890,331.5309645118669,330.29991580421716,345.4672706040598,362.3483487653415,390.0295397273307
E01015891,320.940497858677,319.3488793578667,323.23331494812203,336.0930424535917,368.7814486410209
E01015892,343.3028371889435,345.8151115267455,358.68610317097506,360.89603522502927,394.16175321626287
E01015893,349.79262707618744,354.1478976088662,368.0382757980805,381.7181207218229,416.2557545003573
E01015894,344.60223085060414,352.0543774247132,357.1921871151379,351.9128407999366,377.23451622468053
E01015895,454.5917921686127,476.90151241607094,539.2450443928419,493.77293669890815,483.1763050020993
E01015896,364.8817136743002,407.14181882452255,435.81287863052574,436.8438161401606,397.1404152229483
E01015897,445.33296379377134,471.1769141045908,518.6455332122267,479.51462445803685,475.5422800160251
E01015898,446.25849135440484,470.8060312396653,526.5818453502205,480.07329414999595,479.1555172873831
E01015899,330.2425161702719,375.88742361009673,395.1434668102077,399.2394471874294,379.731344085744
E01015900,352.8606302870029,386.52371038752057,425.70431266988686,428.4753426746266,383.61135885927223
E01015901,253.94787350237357,278.5743187052146,328.67028780955906,345.41967673046577,305.9380407103104
E01015902,321.24818822088446,343.20115310046344,390.2975920355595,392.50592739614393,340.08174115183675
E01015903,254.38729784347353,283.1049029382102,331.9412736927329,347.35952200829524,301.03293343615564
E01015904,281.8658490468123,312.71442986303373,368.79934743213255,383.01608028202173,329.08849516975783
E01015905,247.8724659815115,272.7114178039237,314.439229093382,335.0611683836866,302.82623229371956
E01015906,324.28410845031084,362.00370011902123,414.31866015484957,418.9383641311401,358.14262435208116
E01015907,340.98423409087354,387.52446609975084,433.07165831887005,454.6504403788609,380.38448726276926
E01015908,234.15364859459302,245.46153165755425,272.9504425090507,267.2800094952986,263.87145660910176
E01015909,236.58615924362104,247.72479518879803,277.5380221085884,271.02185716839756,265.873592905017
E01015910,235.36254500966547,246.294686364094,272.1178009388128,257.29735024814,257.9940787888607
E01015911,241.42760177866103,252.03119606515665,278.54622817809695,265.51236306247887,264.0317676017125
E01015912,232.28100996479577,244.28974217289735,270.4075301817956,253.89874165159114,252.1049569312712
E01015913,238.08919973882155,251.98238802519245,279.58512211141453,271.0603787565863,268.63699474317133
E01015914,373.70437105476344,370.52243606020704,385.9568234303247,402.2203049805876,441.5744839327121
E01015915,382.9297124376213,377.1092697907984,392.6394320491137,413.72822306390754,460.8283642111154
E01015916,404.1677417553475,402.9841344778245,411.1230311694234,448.5943899638742,495.78037507194296
E01015917,420.0853291925097,422.030481454999,424.43560714017656,463.1070182786637,523.6758003146999
E01015918,407.06212986687655,415.4988745845379,419.88793396178755,452.82867488618723,507.58917579570283
E01015919,395.77510809996426,396.1881994755623,400.4292000894054,432.3796107565869,484.8687644662556
E01015920,393.8384422909542,398.6714754740456,408.1484408211713,437.81190623322175,488.3478923761806
E01015921,228.1175700132481,238.88147030099668,401.1696152372552,334.9475371777983,320.76148436099385
E01015922,348.2154399516413,409.59573299873983,822.5303736791233,450.0613196390834,441.41915851130955
E01015923,349.45002002675216,407.66101374641175,819.0289044773492,450.04726973966564,435.40497837699087
E01015924,350.2157055329932,406.53660381234465,829.8230917610616,450.8544298435214,432.390579228776
E01015925,355.16230242161794,413.706486924897,855.7041700597953,466.24226727242336,452.88094565202823
E01015926,353.7354796947371,412.1366772485913,837.9666492230851,454.95087898485036,441.4116676104818
E01015927,350.47993362951894,368.8885749290541,484.84809240448294,346.0952250530422,308.57994280086655
E01015928,357.119084989676,385.00984433562553,531.8828852142402,365.75012076374463,324.03823991729695
E01015929,361.5767737012379,384.0769264576596,501.47877903990326,355.4645965952996,311.03145981569565
E01015930,355.63336046103564,371.22914638293355,493.7322962159726,352.6288796949251,325.03546858182614
E01015931,346.0720085922154,373.42392006517576,460.98433889135856,334.5512161253112,288.96873883618696
E01015932,374.36894991756475,361.87695624025235,453.0622276903871,337.0433954073137,348.54706878261396
E01015933,340.0618073968675,400.23342668896055,398.44252559827834,405.52146966417763,310.3100967698057
E01015934,340.2919007081403,407.37042038848466,399.28331287929126,395.52902705396815,307.5287555490971
E01015935,333.7089914292828,402.8070510710563,397.81412663363074,385.4331002609126,305.71397040922966
E01015936,334.48444964220425,398.17683911382886,393.6257212338763,386.796849840198,304.30071627820337
E01015937,311.63154299507767,358.2916014266836,357.3576592090985,350.3923388041911,293.9698049321012
E01015938,328.5290753680495,393.73458271211945,387.8151181473359,374.1368232776435,303.51217775010525
E01015939,168.25600296189472,200.48375614533518,205.0549969839422,204.40510335895823,209.46838483427663
E01015941,134.5187040575935,181.7669743343922,181.95881029173756,172.82876205664465,173.4161890454986
E01015942,188.103439180299,209.36163167959864,223.86598089860087,213.7348349313972,224.03797093273155
E01015943,366.9786323866753,391.856444987533,394.5952378232795,380.389458608823,392.92595918939674
E01015944,346.1406370300236,381.08077652523485,384.7242078973574,372.5576060251297,380.0015579795944
E01015945,343.51017498136224,370.9038598176371,380.81375599191847,366.1299260397404,370.84995581195625
E01015946,325.1193786610898,361.273186505545,369.15963046936236,355.6357738226655,355.250995931332
E01015947,325.09126489419236,314.9517995438382,359.863337652309,340.12163984507436,312.66550281610745
E01015948,358.66352815055046,355.0009373713573,367.6799440497076,378.42200006058675,363.79689987044685
E01015949,339.466558504492,333.40525065719504,364.85670087927406,351.7048985467587,329.5612209841429
E01015950,339.30077981778425,356.8442407936485,361.19597824919987,377.1706948089824,341.7478694961567
E01015951,201.87637307004346,215.88346398999542,222.60319793987293,215.72108192083527,287.530351556373
E01015952,207.47678298334992,225.33210082660815,238.56007970274,226.60081285489733,298.9846408727629
E01015953,202.96157884711621,212.33482829375052,219.55602308967045,214.1162352377869,295.8564921813179
E01015954,202.532180606122,211.2338959852046,217.1483757978405,204.7298964219253,292.2138540835812
E01015955,199.88021021214004,219.91420149879522,227.36960486577118,227.1605592963,269.76198594973397
E01015956,211.18491384403185,227.15185990487032,229.88000882687743,224.06417476489167,291.85454411197105
E01015957,223.77926365243664,240.37393733933197,250.3801965094329,264.5246449991737,256.70784698345693
E01015958,220.2757299467201,239.76143031932824,252.52170145355063,261.68619488110113,265.2712889822894
E01015959,228.47719181589017,246.40138498825976,254.96785864659486,268.36644043620026,274.0038851107678
E01015960,234.8385861704644,242.83562104539965,263.8595360354056,274.4491463614302,265.1785345359659
E01015961,224.92347909717142,251.58380425910326,269.11839154436126,275.3172065833922,283.13493774576807
E01015962,221.67766207544275,256.45228011785713,274.2909948072551,265.86437020739413,297.8855959438413
E01015963,232.74436504629193,233.21446513346476,247.76566733033786,260.3452789219613,261.94015498758523
E01015964,227.86253405270637,229.53791892021994,245.1851376846448,262.59322656294074,251.8658324265075
E01015965,234.49973940181818,248.08157405618044,256.2555777935839,273.77151164122364,263.1284798663286
E01015966,236.81936254886807,240.39519966024667,251.89560850692843,268.69537991216777,256.5004181644174
E01015967,234.76196984243956,256.18299673337447,276.2488397674551,282.74455262144824,272.0461453225526
E01015968,240.69611112272264,251.42202519631263,272.9673847528224,278.73366783621486,285.2453752505132
E01015969,230.72240011027455,263.17570148944657,284.0737412187326,286.7780673358037,286.7683033772006
E01015970,230.98259321478372,245.60946941468885,268.76287638977357,280.3652638289761,274.82946656175426
E01015971,406.37110536424314,376.6865001434002,425.43184601622403,345.3947804873492,372.5580528303871
E01015972,353.28353808548167,378.4514845895241,501.29727344291473,352.1235943194042,309.74928536002295
E01015973,362.1581913774486,376.9692706600743,477.8441269207617,338.89986179121075,305.5605693951596
E01015974,399.474308930842,378.3864126679779,466.37734335177083,362.49178112370606,380.44880528528824
E01015975,401.06148280938885,377.0729229076208,464.38330899405435,356.07934588824395,370.04831537508244
E01015976,355.4097215750904,380.29423547858426,490.36191037098547,351.093606515365,310.82376174782485
E01015977,227.60616118580438,239.93611223077627,247.3336118778652,271.7750247399636,261.08242164900145
E01015978,330.2977146621405,308.67172474397233,305.9094234297846,310.9998839526423,325.1970329308957
E01015979,258.4207737252727,270.4962719208674,274.31142517371836,288.6253560416226,287.18814249638854
E01015980,272.11261677308414,246.36946481303417,237.79917608046787,288.0714901855063,310.58527749240085
E01015982,130.6358261515623,179.06302444153948,180.41912665543856,169.51841732859083,175.8272933082462
E01015983,391.43020719939716,416.1837975077981,413.3669381244911,389.01116609722635,414.3900953905123
E01015984,397.2309780548334,432.65061008019205,427.1296252289476,393.9496422432337,423.38080614585743
E01015985,410.6038203571006,440.3952741665342,431.66788161606803,397.94442043327336,435.92945801345377
E01015986,407.58478794998626,445.4086623445621,438.247345074196,389.0938339799524,425.21325440362034
E01015987,375.22434184436435,403.0928297134192,406.47976790695304,383.2209956985232,397.66314966805567
E01015988,376.4263304573709,412.7124394259041,408.60120116985365,390.4746853159651,411.21276049746376
E01015989,386.3716070989676,424.8731300994495,425.7276504568298,368.7667135051149,389.81883292053095
E01015990,391.6811838033558,421.176212176924,419.5637657500971,368.658306907067,390.422455131752
E01015991,387.1115779803476,415.9468901698703,418.0228594753992,357.4818400658275,371.06991876802533
E01015992,388.16647683533307,412.6599601443202,414.5341659985558,355.69177727546025,365.3253821767751
E01015993,234.3680870896152,234.02734288772018,244.70217364474158,263.1994022870521,249.95617093898588
E01015994,230.7690586301313,228.95600077147967,240.24228729343835,259.1705285449373,244.63216419405944
E01015995,232.71452690017293,232.4189958717061,246.0505229376473,263.1504195488833,248.8768770806733
E01015996,230.4776898055172,226.92377328828164,239.7019067527557,260.0346083492881,248.6566438458794
E01015997,378.33662700770776,415.69945978237564,415.80218873917886,387.8263219238565,414.14596338243297
E01015998,377.4360497197175,414.2985644716154,415.839943895604,384.036912853519,406.98899491229645
E01015999,376.4597876090067,417.48676494347376,417.50387282483587,386.11915401171666,408.3629442931269
E01016000,396.3441469956467,433.95295147357047,430.94276101391847,380.3556168269919,409.4982615110092
E01016001,388.9527763490404,430.2382173528387,425.2916707765866,391.0919075965752,417.2303604933919
E01016002,386.4152856683814,424.2366831537503,421.4913230405392,382.37440806516025,409.5277363848881
E01016003,205.79509232795,238.62885380169615,270.9410031421102,272.417049101093,272.35018960547774
E01016004,247.47917521744506,301.43958854933055,297.5434744390979,308.72268437989453,303.05638507358447
E01016005,237.57372905171616,286.1085931506465,290.4817590454769,305.935219917871,305.81677253800365
E01016006,217.254045929305,259.66059623755854,279.9197182395349,286.71728060811205,284.9674798488347
E01016007,251.37505714476026,304.84628977890117,302.3112881363406,307.5958872817253,298.2778428656425
E01016008,247.27978919355277,294.70880969477423,291.7914456694164,304.79479567100435,301.66209678448075
E01016009,253.79335343078222,307.5787269744472,303.44096107304296,313.21050419456606,309.1244423520339
E01016010,238.11775176663429,285.84286066227025,296.00486904991396,303.9677844791104,299.30594333226014
E01016011,223.9179088296081,230.77859512998725,218.51769456033807,210.14195103737208,277.884342957735
E01016012,211.7453748339474,214.1405643283136,213.45946611657288,229.82190518902493,270.5415485130855
E01016013,185.91378548028555,172.14270861242872,189.7541852623696,277.2981415349924,263.8397734428286
E01016014,183.23171073883336,168.70111664837867,184.50249150667705,282.45880749356996,262.72127615244915
E01016015,214.88915412613136,229.30347145570346,222.13795991846092,215.62665828121595,276.09105947314555
E01016016,390.54563753795856,404.2517027784489,407.5381875223829,399.54458239218525,402.52486574954645
E01016017,359.78650034128117,380.51305111310035,384.7757035187963,364.68555077032255,360.27418336333255
E01016018,446.1383894993114,453.43129619019805,459.63570904688385,462.29807096388566,448.79078147338566
E01016019,466.42392356058366,465.1716622603353,478.319011097258,487.4500356123681,478.516533860181
E01016020,359.44769633773495,369.8771554520235,392.94419931482435,414.7541660006887,398.6071135060806
E01016021,405.58835034112593,419.03443631538505,422.0904591684792,428.69082824010104,422.8398843670827
E01016022,368.88599019894474,382.22122908317647,396.7493081591426,401.46027351629266,385.33984378388374
E01016023,439.9644306240744,450.1954356452609,460.1123316319165,473.4380748723152,459.91299950441544
E01016024,503.96256477053106,494.55400093239217,511.4328818253069,533.7863866999114,519.232598273447
E01016025,448.73232937498005,454.4621213656497,457.80183994778014,483.3109220759181,479.7611175342941
E01016026,398.0966253926995,375.5509938443286,364.979352894515,386.02458788563376,351.67941741242964
E01016027,446.73797130326676,413.2409314354645,424.2314936903864,448.57784624722365,401.46727158422544
E01016028,430.5572946786446,402.45562335493406,408.69876583506993,428.7769364425998,388.15512673438894
E01016029,392.94403102092997,386.4375476013528,373.20299174227046,390.4890029692738,354.95375782098637
E01016030,453.5446499846743,461.63728658421036,482.9825560126801,451.24280170906286,425.6260319298854
E01016031,483.3309486762074,493.0963646844868,491.3160193140156,481.17296028172535,484.69046177892426
E01016032,485.76059346426774,486.06618867255224,483.78449987484373,467.94604133223646,464.95603163337637
E01016033,464.87295098146177,471.07394567703125,472.6505951032621,481.5631083685031,473.3210161302812
E01016034,458.24670606587654,464.61473336608424,475.3057500075252,453.66120578388944,434.16350179596344
E01016035,482.13912341602764,491.50658332651824,488.57858248781156,497.97175298565685,467.9380633819346
E01016036,469.23295575210136,474.84764398554853,489.14995709457804,520.0434729325447,462.028092892839
E01016037,488.7450279608052,482.28591964586894,486.92514191681397,521.1730816178014,473.1903493855074
E01016038,466.4301951525537,469.4629069015495,474.9759887797612,462.86949327528225,446.31713422778955
E01016039,496.37849546953777,494.5431135164592,481.75751683883954,479.0939282552254,470.20169460322336
E01016040,478.7439276466546,479.1604649109991,477.1410041132073,447.2303271681664,463.26465754917206
E01016041,475.1056197367336,484.02264791592313,491.39022380155996,454.20691458954184,475.5500950116104
E01016042,471.8661216802792,476.532440995259,487.60595578441195,452.289034399849,475.78716100738995
E01016043,452.35196486761487,459.31048884165483,477.84871077584194,447.62505045130985,434.5374506918991
E01016044,461.9917985052107,470.777051478418,477.3703991051194,444.96903736058294,436.8634831707889
E01016045,465.1480304073885,479.54325649781606,484.03304717575037,449.6438308544505,459.14835083375027
E01016046,477.6090361320597,483.7838802594536,489.23148207311283,456.60168114342036,410.8478574451398
E01016047,480.66254668696075,477.74962645891287,507.6668062733026,488.17214488835674,433.1425904661242
E01016048,452.8508989777959,460.67771996869794,479.7029650959846,456.9600958239933,417.43933316477415
E01016049,481.70000604149794,495.7498811517183,492.0601547214512,469.4536790073447,472.6388488171365
E01016050,316.81589536025,337.376024646952,393.0417724355107,402.4678706239848,450.57905495300895
E01016051,306.317791364497,334.26966595281056,401.72021387611574,420.70159644907267,490.9162917970534
E01016052,327.8808161240353,345.3670130282782,378.54871683867805,380.5754261596925,408.471933710384
E01016053,329.5709569899503,338.3667725350566,342.0719219553896,322.17230212586867,319.459294395546
E01016054,305.38835318205565,331.65111999165384,401.1215464023315,416.761965731244,474.7831188716139
E01016055,366.8671888219366,389.22285755698937,418.72019246872435,419.53075417298174,341.4098940656527
E01016056,358.50582208034376,381.44758366465095,415.52992623755716,414.61964062045075,339.78436925316856
E01016057,351.8191932010292,377.6446295527413,410.1338555149285,410.56778412612556,338.894736839176
E01016058,411.0430560564129,427.2935980930075,455.87063482762284,449.68424849576667,380.30060369774594
E01016059,384.825668422934,396.7602936878656,433.41951741436725,431.94626555218264,333.38578429864225
E01016060,361.2239257304922,376.09743700846366,406.7011683746599,410.9852441468749,340.0753508305573
E01016061,482.81528824052646,492.04175766203423,506.5393476176589,506.0551070345331,481.3570160018314
E01016062,491.7495729395682,494.3006346100623,518.1685454177361,538.056558333821,526.0033248456716
E01016063,490.6734904040055,492.56535686152966,511.23177732032633,524.649335335641,511.41770293952857
E01016064,498.6581561898311,506.831831004526,541.6730914215404,550.1911364720225,508.3232353483969
E01016065,529.1036113395927,546.8764360939906,563.4287695496199,538.6169034378312,530.0571040170424
E01016066,481.76245641781566,490.83536495018603,460.2026466851772,464.3609034653036,434.13488374159067
E01016067,493.76976683217043,491.27698900278637,506.91813626832766,446.7902705529013,416.28553742323334
E01016068,489.2507850866471,479.08022421407213,439.04007702249265,448.9572690889776,405.8434247039233
E01016069,476.9169928325414,473.5060916211718,484.67868668120605,495.0018318907966,484.0400164929137
E01016070,851.2842960948099,860.1107672278913,845.0215293295574,983.6698529246123,1138.817639035289
E01016071,880.5198392236424,881.122332545594,856.7241009986931,930.1747623771245,1060.6677996118717
E01016072,894.2838806316826,889.0578761787314,856.1801859504093,856.0643553297828,944.4812006850625
E01016073,814.8957928660562,814.1311354812636,795.6151139053767,867.2356662564349,962.0944385393924
E01016074,867.3517699236567,868.8969731824748,847.56473147297,930.3781911891872,1068.241104062072
E01016075,881.1361814060356,882.4478565730884,853.7012246748459,905.4037567739463,1024.2270154463142
E01016076,896.8188339381971,889.7797295801213,854.1097653901985,861.0673655099403,954.0416506495367
E01016077,860.8861226139489,867.9141456030562,849.3893155079982,947.3473192277613,1081.6113552256913
E01016078,382.66078410775503,383.3196916989613,420.0571865004596,420.14552219328243,316.58619568049534
E01016079,400.4770406314043,418.96034917224745,456.3540727199079,454.8184472403318,327.0686386228306
E01016080,382.4321246004044,392.6675250637136,434.0583825264693,435.41978730717744,306.4153868428958
E01016081,376.80192586999584,393.52442768026066,440.7458644353114,427.3748367425496,310.84964728611607
E01016082,366.14186855575366,371.7079242050659,407.8782115064527,404.9491830280373,340.23675022348016
E01016083,457.99313615310433,461.1244127769127,477.2115444795432,484.0824714340325,399.54342630976686
E01016084,418.3916384439866,434.4426521554887,450.6710420474125,456.0861721329006,346.0263287404604
E01016085,326.07563619916175,335.7307788306996,346.1052029236933,333.01955877561363,330.8084991271123
E01016086,324.7697225496192,338.85675949385165,354.58910226101887,334.4251900652695,320.0581290337598
E01016087,386.1769055923169,421.5463150164137,423.7950291417423,404.6030896631821,348.8620610861176
E01016088,377.95062719308135,401.33176495050657,400.3572160677558,373.7773815952799,338.3320684356603
E01016089,419.53324908170543,454.2031124369509,456.0718463101321,435.67395089588337,372.3391327538808
E01016090,370.1196929032608,400.66404429991127,397.6428689865798,374.55544804732506,332.8339880078544
E01016091,331.3496852550647,350.5645298679764,351.3814640665742,334.21568697837785,321.3380663392061
E01016092,352.164940909161,364.67740230761376,357.6233781572659,339.26265635754044,318.75560592176873
E01016093,462.0112734494441,503.1039623468637,516.852393981465,510.0958459535939,406.2978571073219
E01016094,442.12863062299317,487.8270200897746,499.3357411100298,481.13280255592383,392.0862882443895
E01016095,450.8550227843753,495.43335459734857,509.0167902241817,492.5165729921184,400.34187970103545
E01016096,473.66967092667244,523.3630732641618,533.2802805763292,519.0510831568205,404.46378184224346
E01016097,462.0554577428825,507.70593600602956,523.5418035240564,508.1131586657311,409.3651904066005
E01016098,465.1972687045174,505.41660926053123,514.5241015570307,492.3106601136068,406.44121434721734
E01016099,329.6752479441847,336.8620235888103,307.95459840896797,304.8020492288658,300.53432896146234
E01016100,346.66955172431847,359.0587580250522,334.0568116469441,328.9396793806191,317.3047697697307
E01016101,335.99485413071875,349.8970035466562,328.259510889943,322.1522286273748,311.27974470979956
E01016102,463.85352873174406,499.52804564331535,507.577727024773,483.63575972132577,403.7445054221142
E01016103,388.55458043238815,416.95068640016797,411.7261581025175,387.2699733763335,355.4102790274427
E01016104,395.27688903191034,420.40003741079914,407.99873143242866,381.8182596657173,351.49073226889215
E01016105,349.10211908624785,366.24617891611,349.52213016516936,334.0208709667602,317.21285863173534
E01016106,329.8628568457614,336.62945899032155,310.1174341421076,301.8964253690886,298.84922992964414
E01016107,332.71753044826346,363.14782097098384,344.47788133587795,329.089532598714,316.3239994971908
E01016110,385.815875598384,417.8164375009572,394.6913429984666,360.8544632355717,350.55685670178195
E01016111,403.2492320899153,433.52729323148094,421.3036357695848,397.3865120954616,385.0202325921943
E01016112,185.82743721847464,222.5870922725005,196.40345016091146,170.60605507587348,198.3966677599965
E01016113,369.73733735063297,387.9730676629226,402.3010702567347,426.9428096835551,401.01293398004424
E01016114,404.8269396107191,443.55061341595336,432.0564358633035,409.38223859913353,385.5705583795974
E01016115,382.0630848345705,403.8274222700826,410.53571486723894,413.7560050938429,388.9392586926864
E01016116,380.0261741034884,395.8902056702532,414.8758533711496,429.54889216718163,405.83248792809474
E01016117,407.4994400711582,435.5202550069922,422.0730657936684,409.6682107315577,377.46284972596146
E01016118,373.6077694490105,401.87434078426696,411.62266116764914,425.2950126139632,390.3711675524458
E01016119,378.19925268750177,385.6711972740667,418.331492179257,450.6865118193492,430.7048908995421
E01016120,382.88357400028184,389.8356737628596,408.36221122083515,444.27509925815957,420.3554958834961
E01016121,526.0518099411337,539.5474271104341,543.9563808293979,512.0292303858441,494.65795916333803
E01016122,495.07226622800505,510.9968097538347,515.6033016481668,516.7615897462601,508.8235696926057
E01016123,514.5051312767139,519.4127953487358,542.0745861751703,481.81484220686013,456.9555817352546
E01016124,370.4885758369483,375.442620863881,407.9546594284922,449.2022056281509,433.3218147727817
E01016125,399.9703377701086,406.4707486187719,424.70285668649984,463.8821891717226,456.5900231214118
E01016126,408.8608945060368,420.5567307400977,437.31095172672536,473.63661807379566,466.31793877941783
E01016127,402.49614858678115,392.2005923815255,364.88440932047047,382.627429574987,372.46381249721134
E01016128,380.5211357098787,400.67424788203505,417.2165433379229,420.0233055970058,400.9592087744979
E01016129,599.2819075063741,622.429247183971,444.8446431455796,397.79421016740497,378.1100223217018
E01016130,539.9295331084829,582.629840080023,473.51089492325036,409.78541834066584,387.2518782670927
E01016131,452.63122101446186,492.3340902351928,441.3384965352403,409.31234965622644,390.29145967482077
E01016132,409.43112458505885,417.74280858038026,405.2012154972835,399.73167234886847,386.20470676958905
E01016133,392.7390286673117,398.358067456364,459.0027507779416,450.5349324470779,403.2452844699916
E01016134,398.4757250345058,408.47855149950897,462.0633256311193,444.9308181078737,395.08321239149143
E01016135,389.5889135817329,398.79906087875105,445.9908521573432,425.62318487231147,387.10265465824654
E01016136,377.63674128250955,381.7568458194261,435.305240767906,404.35473196302326,370.9178106246901
E01016137,360.4363380703066,353.0806691843122,441.38327393245976,392.6390620300772,373.68890530460715
E01016138,402.6130687697358,412.11095290298,469.9912922535434,458.43211170359325,412.6967736121051
E01016139,390.4435238368257,391.8581107750031,468.7344123314525,440.7185395565345,405.51473218969886
E01016140,363.0135167880246,364.0496166287463,432.7546669151857,401.8530570025124,375.3819440933531
E01016141,347.6247559189774,345.32406390317794,440.72417002978665,389.0615929913692,371.0849973859597
E01016142,306.12812442290914,324.5229312404405,321.10068969456347,470.3569901211859,429.7635799970727
E01016143,734.6753187809834,736.4037212848524,730.5926715887276,806.9070457659421,854.0214398650756
E01016144,508.4211566079397,500.4097830064037,525.9817429104869,561.6125266074058,425.43829201633923
E01016145,506.57133161159607,499.90522500196045,526.4776268473619,563.5522525610825,422.2562494588067
E01016146,518.4527090988978,514.7809977240404,536.6030841256888,553.0888679609783,447.15982278491475
E01016147,462.40598229383977,460.0029108891382,500.1280195505812,507.08655521192316,416.73266943133746
